frame_index,timestamp_ms,hand_detected,detection_confidence,tracking_confidence,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
760,25333,True,0.9975,0.9975,0.763544,0.829611,-0.0,0.707343,0.803381,-0.02076,0.659871,0.757939,-0.041102,0.621792,0.730283,-0.063575,0.599825,0.713833,-0.087405,0.692999,0.61109,-0.035913,0.675187,0.51997,-0.070033,0.665526,0.45621,-0.093913,0.659273,0.402613,-0.111119,0.733426,0.613404,-0.042879,0.649283,0.630298,-0.091883,0.62747,0.718231,-0.101173,0.631697,0.776202,-0.097633,0.764647,0.644508,-0.052871,0.680212,0.671479,-0.09826,0.659131,0.740645,-0.089873,0.65959,0.789638,-0.072128,0.787729,0.690215,-0.06509,0.734689,0.688461,-0.097219,0.70435,0.720289,-0.092874,0.689742,0.753151,-0.080551
761,25366,True,0.9984,0.9984,0.757385,0.824428,-0.0,0.701432,0.797137,-0.0183,0.6516,0.748433,-0.035462,0.616762,0.71606,-0.055238,0.596536,0.696821,-0.076057,0.688495,0.595733,-0.031517,0.673516,0.501046,-0.062851,0.667288,0.434745,-0.085468,0.662125,0.379502,-0.102542,0.728998,0.597746,-0.03914,0.6449,0.61501,-0.085601,0.625632,0.70106,-0.09513,0.631142,0.758277,-0.09294,0.760472,0.628425,-0.049617,0.677808,0.651817,-0.093795,0.658156,0.721133,-0.086472,0.659835,0.771077,-0.070347,0.784739,0.673586,-0.06214,0.734176,0.667877,-0.095066,0.701064,0.699265,-0.092457,0.683483,0.73291,-0.081802
762,25400,True,0.9983,0.9983,0.754189,0.827564,-0.0,0.69728,0.795375,-0.019189,0.64965,0.74492,-0.037666,0.617148,0.713499,-0.058725,0.599314,0.695522,-0.080789,0.686781,0.592687,-0.036762,0.674016,0.495099,-0.070307,0.66934,0.428787,-0.094164,0.665347,0.372449,-0.112133,0.72952,0.596601,-0.044019,0.643501,0.61371,-0.090778,0.622664,0.700307,-0.099275,0.628999,0.756694,-0.097275,0.762067,0.630014,-0.054144,0.679517,0.654432,-0.098134,0.659708,0.723892,-0.089788,0.663747,0.774418,-0.073652,0.787527,0.677189,-0.066509,0.739626,0.667671,-0.099937,0.703648,0.698087,-0.097659,0.684696,0.733118,-0.087568
763,25433,True,0.9938,0.9938,0.760696,0.837376,-0.0,0.702016,0.800483,-0.01933,0.657755,0.750477,-0.041805,0.620749,0.722539,-0.067622,0.599921,0.712958,-0.095644,0.689113,0.601476,-0.039332,0.673811,0.507756,-0.075704,0.669384,0.439883,-0.101656,0.667252,0.381518,-0.120526,0.733388,0.60398,-0.047694,0.648432,0.640094,-0.096779,0.627269,0.729513,-0.106821,0.632559,0.784819,-0.105527,0.766059,0.640111,-0.058529,0.679912,0.680407,-0.10289,0.662446,0.752548,-0.092478,0.667391,0.801,-0.075103,0.789695,0.689737,-0.071753,0.734757,0.696382,-0.102514,0.705319,0.733022,-0.095884,0.693869,0.766311,-0.082919
764,25466,True,0.9905,0.9905,0.769319,0.864715,-0.0,0.707547,0.81314,-0.015538,0.659285,0.761642,-0.037467,0.621477,0.754927,-0.063866,0.606408,0.777674,-0.093822,0.683679,0.627142,-0.036918,0.675807,0.544577,-0.067723,0.673824,0.484665,-0.089787,0.673905,0.429679,-0.107374,0.731785,0.637962,-0.049747,0.650271,0.692456,-0.097855,0.622449,0.772754,-0.112637,0.622057,0.823033,-0.11508,0.769407,0.68429,-0.063846,0.683488,0.744821,-0.106101,0.662128,0.80683,-0.10222,0.663896,0.842769,-0.090091,0.798204,0.741567,-0.07962,0.738559,0.76816,-0.105677,0.711539,0.804604,-0.099183,0.703398,0.830131,-0.087704
765,25500,True,0.9928,0.9928,0.779144,0.899107,-0.0,0.716666,0.847332,-0.016591,0.660634,0.807417,-0.039062,0.621567,0.827239,-0.065226,0.606615,0.866365,-0.095798,0.684601,0.685459,-0.044182,0.674516,0.624092,-0.073333,0.673892,0.578183,-0.094008,0.674809,0.531607,-0.110649,0.735304,0.695473,-0.05641,0.659226,0.775793,-0.100519,0.628891,0.852503,-0.116677,0.621902,0.897882,-0.121932,0.774464,0.745359,-0.068878,0.691705,0.834496,-0.107818,0.667472,0.891943,-0.107792,0.66441,0.921678,-0.099932,0.80235,0.805105,-0.082661,0.735139,0.862467,-0.106531,0.705832,0.901712,-0.101439,0.694469,0.924286,-0.091882
766,25533,True,0.9926,0.9926,0.754245,0.911321,-0.0,0.698844,0.87736,-0.019049,0.645739,0.856664,-0.04199,0.610854,0.90573,-0.068654,0.609408,0.962221,-0.099243,0.690741,0.754066,-0.03592,0.678415,0.72404,-0.058318,0.674865,0.704291,-0.074831,0.677881,0.677065,-0.090257,0.744048,0.763897,-0.04811,0.656256,0.889009,-0.080697,0.643339,0.956103,-0.092611,0.658533,0.968694,-0.098311,0.784202,0.815118,-0.061641,0.69527,0.940912,-0.093009,0.686485,0.980602,-0.091851,0.698613,0.974721,-0.086498,0.811103,0.875708,-0.077292,0.739331,0.968945,-0.101356,0.712081,1.006254,-0.096746,0.706074,1.013025,-0.088631
767,25566,True,0.969,0.969,0.771262,0.869018,-1e-06,0.722266,0.85487,-0.040706,0.681405,0.851068,-0.070946,0.656623,0.867808,-0.095818,0.643516,0.891099,-0.1217,0.737492,0.82349,-0.077867,0.681463,0.931401,-0.107043,0.657667,0.97243,-0.127166,0.654909,0.984544,-0.140877,0.78488,0.866778,-0.076356,0.712902,1.003859,-0.106146,0.697401,1.047588,-0.118654,0.695998,1.062729,-0.12838,0.818064,0.912366,-0.074586,0.749304,1.036713,-0.104482,0.737754,1.072102,-0.103487,0.735392,1.087121,-0.100608,0.83868,0.955437,-0.076215,0.791053,1.042576,-0.099626,0.779567,1.074583,-0.094514,0.777554,1.090181,-0.088118
768,25600,True,0.9711,0.9711,0.813591,0.897074,-0.0,0.761724,0.870057,-0.032421,0.705576,0.868493,-0.067027,0.679123,0.902555,-0.097187,0.684452,0.951519,-0.127703,0.734632,0.870487,-0.091372,0.687913,0.964224,-0.126785,0.675082,1.018979,-0.147482,0.669409,1.052161,-0.161329,0.771011,0.904321,-0.090589,0.720843,1.009559,-0.113462,0.708549,1.056568,-0.115359,0.707075,1.082378,-0.123265,0.800829,0.940592,-0.089496,0.756104,1.03418,-0.108784,0.744886,1.066915,-0.100688,0.740694,1.08159,-0.098845,0.823037,0.977367,-0.091857,0.787307,1.043886,-0.105041,0.776122,1.067036,-0.098689,0.77278,1.074998,-0.096598
769,25633,True,0.9946,0.9946,0.804021,0.923358,0.0,0.742018,0.903817,-0.023729,0.68669,0.908105,-0.050775,0.670415,0.941007,-0.07115,0.698356,0.98112,-0.093476,0.731282,0.899013,-0.098672,0.687994,0.956802,-0.130065,0.686228,0.967463,-0.140571,0.698293,0.969199,-0.14366,0.767488,0.923682,-0.097963,0.719348,1.02359,-0.123709,0.710648,1.030303,-0.124013,0.715931,1.018327,-0.126309,0.794748,0.955606,-0.094149,0.742351,1.043885,-0.114182,0.739759,1.033696,-0.102763,0.750053,1.008441,-0.094548,0.812859,0.988056,-0.090868,0.76839,1.048669,-0.104583,0.767527,1.034081,-0.095126,0.780538,1.010255,-0.087911
770,25666,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,25700,True,0.9579,0.9579,0.814356,0.941329,0.0,0.761255,0.916339,-0.032381,0.709969,0.897928,-0.076163,0.692587,0.894979,-0.112143,0.715714,0.918566,-0.149652,0.733138,0.936893,-0.131608,0.682323,0.995325,-0.176314,0.674633,0.988488,-0.191769,0.688727,0.978515,-0.196345,0.776825,0.95707,-0.132225,0.719206,1.025152,-0.176358,0.718134,0.994108,-0.175677,0.737986,0.957718,-0.171932,0.810526,0.982228,-0.129597,0.749355,1.041547,-0.16161,0.745447,1.015828,-0.144467,0.762198,0.986988,-0.129173,0.833071,1.007786,-0.127885,0.778289,1.051054,-0.146826,0.772967,1.027055,-0.132666,0.789096,1.002162,-0.120625
772,25733,True,0.993,0.993,0.771986,0.93737,1e-06,0.739935,0.910041,-0.022309,0.712297,0.881783,-0.049298,0.714943,0.853973,-0.071525,0.736841,0.824477,-0.097119,0.765611,0.877639,-0.087536,0.711473,0.947951,-0.117863,0.670018,0.980755,-0.13169,0.64549,0.999513,-0.138163,0.799861,0.91187,-0.088982,0.735546,0.993545,-0.11841,0.692388,1.021901,-0.122777,0.671148,1.034807,-0.124398,0.820256,0.948489,-0.088118,0.761487,1.020394,-0.109077,0.722418,1.046911,-0.102825,0.702798,1.05416,-0.095475,0.829361,0.981846,-0.088196,0.78327,1.034842,-0.099439,0.755708,1.049615,-0.091164,0.741424,1.054082,-0.083991
773,25766,True,0.9967,0.9967,0.754306,0.972141,-0.0,0.71069,0.950884,-0.035314,0.67243,0.930444,-0.070449,0.651609,0.956874,-0.10001,0.643944,0.991127,-0.126715,0.730626,0.84078,-0.085688,0.72212,0.818907,-0.134555,0.739156,0.775776,-0.170166,0.758036,0.737998,-0.195911,0.787202,0.854006,-0.08307,0.70929,0.961352,-0.122522,0.687782,0.975605,-0.122644,0.691756,0.958843,-0.121477,0.817049,0.897725,-0.083201,0.738418,1.004422,-0.114499,0.727975,0.998217,-0.093715,0.741819,0.97259,-0.07734,0.837706,0.948911,-0.08809,0.773001,1.028773,-0.12011,0.760024,1.028704,-0.114517,0.774542,1.01059,-0.104156
774,25800,True,0.9998,0.9998,0.760561,0.982056,0.0,0.720696,0.953517,-0.021642,0.68189,0.914434,-0.044313,0.652518,0.924066,-0.067768,0.645894,0.961728,-0.093589,0.726485,0.801187,-0.044597,0.737094,0.753947,-0.073821,0.750617,0.709603,-0.09982,0.767783,0.67081,-0.122166,0.783141,0.804711,-0.049289,0.704549,0.893582,-0.081636,0.670812,0.945523,-0.089299,0.667693,0.959322,-0.091909,0.82147,0.853378,-0.055797,0.738505,0.949653,-0.076849,0.709154,0.980591,-0.063448,0.704616,0.987075,-0.052231,0.846394,0.914956,-0.066558,0.774879,0.98251,-0.086433,0.744697,1.004751,-0.079343,0.735858,1.008848,-0.068882
775,25833,True,0.9997,0.9997,0.773643,0.938043,-0.0,0.735318,0.911945,-0.019985,0.695397,0.874393,-0.041381,0.661665,0.879486,-0.064428,0.64937,0.907116,-0.090347,0.732308,0.757456,-0.042726,0.742708,0.696066,-0.072149,0.753004,0.648796,-0.096491,0.765986,0.605195,-0.117256,0.786704,0.764305,-0.049457,0.713398,0.833147,-0.087077,0.672789,0.905652,-0.095811,0.667529,0.936046,-0.097346,0.823267,0.814364,-0.057861,0.746869,0.889983,-0.089695,0.706678,0.939699,-0.080894,0.697577,0.959955,-0.069539,0.847109,0.876547,-0.068909,0.791607,0.927433,-0.094706,0.754566,0.956735,-0.089322,0.738149,0.97009,-0.079275
776,25866,True,0.9997,0.9997,0.779375,0.907929,0.0,0.73623,0.880294,-0.019407,0.694931,0.839852,-0.040586,0.662556,0.838142,-0.063957,0.65031,0.86141,-0.090805,0.73206,0.716419,-0.03911,0.743244,0.6502,-0.067531,0.754457,0.598174,-0.090911,0.766,0.55339,-0.110334,0.783497,0.724281,-0.047292,0.714698,0.785481,-0.09004,0.676008,0.857385,-0.1036,0.664479,0.898209,-0.105968,0.820226,0.773081,-0.056785,0.747668,0.842819,-0.09387,0.710558,0.896243,-0.090261,0.696671,0.924772,-0.079668,0.844775,0.834455,-0.068241,0.79402,0.880916,-0.094966,0.760324,0.913054,-0.09042,0.742078,0.929217,-0.079844
777,25900,True,0.9995,0.9995,0.775698,0.888339,-0.0,0.735683,0.85804,-0.02043,0.698238,0.811779,-0.041997,0.668937,0.804943,-0.065676,0.653934,0.825682,-0.093017,0.733983,0.687742,-0.043092,0.743617,0.615713,-0.074003,0.755723,0.557288,-0.099446,0.767627,0.508421,-0.119907,0.786271,0.697638,-0.05105,0.714381,0.754744,-0.098682,0.67737,0.832107,-0.113632,0.666546,0.879957,-0.115739,0.823072,0.747198,-0.060239,0.747939,0.807286,-0.10231,0.71249,0.864526,-0.09978,0.698171,0.901306,-0.08823,0.846986,0.807144,-0.071156,0.801086,0.837831,-0.102913,0.769074,0.868031,-0.1002,0.749782,0.887999,-0.089749
778,25933,True,0.9994,0.9994,0.776986,0.875438,-0.0,0.733375,0.843848,-0.021673,0.693174,0.802748,-0.046485,0.663123,0.793015,-0.073539,0.65177,0.810708,-0.103763,0.73195,0.668451,-0.047672,0.74159,0.590322,-0.081432,0.750789,0.527307,-0.107658,0.759361,0.475281,-0.128146,0.783932,0.676972,-0.056304,0.714602,0.729973,-0.107136,0.677163,0.808178,-0.120938,0.665635,0.858722,-0.121292,0.820848,0.724732,-0.066362,0.747507,0.785927,-0.110113,0.71316,0.845186,-0.104945,0.69934,0.884604,-0.091122,0.845252,0.784909,-0.078561,0.798661,0.819839,-0.110048,0.768785,0.85154,-0.105689,0.752164,0.871709,-0.093822
779,25966,True,0.9993,0.9993,0.77451,0.873866,-0.0,0.729109,0.843897,-0.022767,0.688971,0.802714,-0.04898,0.657099,0.793694,-0.077474,0.641161,0.81024,-0.109266,0.724074,0.662341,-0.050379,0.730224,0.582315,-0.087888,0.737944,0.518466,-0.115913,0.746701,0.464592,-0.136801,0.778833,0.67006,-0.059554,0.70815,0.726881,-0.11124,0.671611,0.811267,-0.122747,0.663751,0.858593,-0.121144,0.817497,0.718287,-0.070638,0.742188,0.783174,-0.114953,0.709293,0.845157,-0.105968,0.700938,0.878703,-0.089516,0.843291,0.778172,-0.084224,0.792894,0.812406,-0.114723,0.762347,0.849355,-0.106775,0.749536,0.868917,-0.092423
780,26000,True,0.9992,0.9992,0.779139,0.883746,-0.0,0.72652,0.848358,-0.023224,0.678225,0.810426,-0.051696,0.643712,0.81621,-0.08256,0.630756,0.843455,-0.116869,0.713149,0.674429,-0.056615,0.707272,0.590627,-0.096526,0.708227,0.527374,-0.127214,0.712896,0.470918,-0.1514,0.766543,0.679206,-0.067397,0.689345,0.747419,-0.119893,0.654716,0.832665,-0.132292,0.650756,0.87298,-0.133221,0.806254,0.729007,-0.079978,0.727142,0.810236,-0.123184,0.69498,0.869593,-0.113357,0.689326,0.896003,-0.098724,0.834327,0.792205,-0.095622,0.778998,0.840279,-0.127431,0.745187,0.877895,-0.120013,0.731184,0.895626,-0.107064
781,26033,True,0.9992,0.9992,0.783309,0.906171,-0.0,0.723439,0.867912,-0.020665,0.667536,0.833622,-0.044492,0.631786,0.853172,-0.071124,0.614461,0.890922,-0.101303,0.698918,0.705603,-0.046026,0.678706,0.644673,-0.07676,0.668069,0.598214,-0.100295,0.663672,0.548101,-0.120861,0.751836,0.704742,-0.058115,0.669307,0.798861,-0.103567,0.641239,0.88483,-0.117423,0.643257,0.922223,-0.121307,0.792471,0.751724,-0.071647,0.708064,0.853869,-0.111151,0.680794,0.917948,-0.10672,0.681031,0.942088,-0.097054,0.821121,0.814358,-0.087802,0.753326,0.882586,-0.11648,0.718657,0.9282,-0.111691,0.707528,0.949312,-0.102054
782,26066,True,0.9986,0.9986,0.771457,0.910617,-0.0,0.706006,0.878134,-0.020079,0.646938,0.858353,-0.043423,0.609146,0.898232,-0.069866,0.596459,0.943346,-0.100286,0.685051,0.740251,-0.042174,0.661944,0.706353,-0.0689,0.648131,0.672348,-0.089249,0.638086,0.632288,-0.10792,0.736602,0.742097,-0.054184,0.647396,0.866136,-0.093416,0.625741,0.947436,-0.108401,0.630601,0.969401,-0.115099,0.778612,0.789845,-0.067293,0.686911,0.914521,-0.104208,0.662924,0.974251,-0.103785,0.662401,0.982538,-0.098038,0.807641,0.852043,-0.082638,0.737331,0.936126,-0.111197,0.701403,0.97958,-0.108721,0.688112,0.99114,-0.101429
783,26099,True,0.9902,0.9902,0.759702,0.904372,-0.0,0.692806,0.869095,-0.022283,0.639503,0.846144,-0.045969,0.605315,0.87341,-0.071744,0.593387,0.900909,-0.101525,0.688071,0.763528,-0.046544,0.656966,0.767736,-0.071212,0.638048,0.7477,-0.089882,0.627973,0.71713,-0.106865,0.736017,0.783001,-0.056973,0.647704,0.923941,-0.088339,0.641627,0.972153,-0.100764,0.658095,0.968313,-0.109775,0.774447,0.836737,-0.06854,0.681838,0.964253,-0.098532,0.678906,0.987749,-0.095862,0.692361,0.973163,-0.092346,0.799948,0.898496,-0.082841,0.729586,0.983504,-0.109712,0.718263,1.00228,-0.107361,0.725495,0.995535,-0.102256
784,26133,True,0.9714,0.9714,0.764822,0.891531,-0.0,0.70805,0.856405,-0.033907,0.660877,0.826027,-0.058788,0.623879,0.813567,-0.078101,0.602925,0.803228,-0.094502,0.70462,0.798187,-0.067768,0.634872,0.927339,-0.096616,0.631261,0.947818,-0.109423,0.64413,0.930747,-0.116371,0.746886,0.840657,-0.067511,0.662469,0.977233,-0.093473,0.674432,0.959252,-0.095596,0.695086,0.919044,-0.098921,0.781483,0.887181,-0.068875,0.695203,1.004389,-0.094444,0.706898,0.98124,-0.08487,0.726725,0.944444,-0.076877,0.807918,0.934214,-0.073967,0.742567,1.013669,-0.097089,0.750199,0.996319,-0.094095,0.77156,0.966637,-0.088759
785,26166,True,0.9967,0.9967,0.793657,0.928377,0.0,0.716045,0.89466,-0.033131,0.654883,0.870482,-0.066739,0.619009,0.890181,-0.098364,0.601335,0.91689,-0.133049,0.689368,0.795183,-0.082326,0.645593,0.813541,-0.127313,0.622414,0.803328,-0.15673,0.60781,0.782048,-0.177903,0.738277,0.819982,-0.089956,0.652706,0.962677,-0.135676,0.657807,1.003157,-0.14562,0.681514,0.992972,-0.152877,0.780099,0.876133,-0.099913,0.691468,1.008603,-0.14122,0.69652,1.038752,-0.13239,0.718338,1.031834,-0.123781,0.811692,0.937836,-0.113444,0.7389,1.028977,-0.149724,0.734579,1.053432,-0.147921,0.749124,1.047922,-0.142608
786,26200,True,0.9978,0.9978,0.808475,0.915337,0.0,0.720335,0.901254,-0.027287,0.65257,0.899686,-0.074334,0.613307,0.955031,-0.117711,0.597291,1.01018,-0.16616,0.677559,0.795614,-0.121659,0.648215,0.803752,-0.181048,0.627621,0.779804,-0.220418,0.606931,0.758177,-0.248225,0.719412,0.816415,-0.13357,0.633458,0.934443,-0.181337,0.644952,0.968097,-0.179128,0.669309,0.966061,-0.178903,0.758753,0.866063,-0.145904,0.672932,0.977208,-0.179784,0.692075,0.976427,-0.152053,0.722113,0.948864,-0.134356,0.79207,0.920059,-0.161293,0.725758,1.000328,-0.190662,0.738061,0.990184,-0.176552,0.763051,0.95822,-0.164745
787,26233,True,0.9986,0.9986,0.796331,0.899086,0.0,0.717578,0.877932,-0.02578,0.650156,0.882571,-0.067409,0.613416,0.930493,-0.104442,0.599185,0.986042,-0.147267,0.68002,0.773493,-0.113607,0.652654,0.767713,-0.166869,0.627003,0.745148,-0.202934,0.60457,0.720926,-0.229822,0.721151,0.799165,-0.12344,0.631195,0.906238,-0.167455,0.610423,0.989405,-0.172465,0.604609,1.035662,-0.178705,0.759619,0.853405,-0.132418,0.665677,0.967052,-0.16937,0.670873,1.003244,-0.154673,0.693688,1.009122,-0.144145,0.789878,0.913488,-0.14259,0.711889,1.00084,-0.180274,0.702225,1.028069,-0.178549,0.712745,1.031569,-0.174285
788,26266,True,0.9894,0.9894,0.778507,0.893718,0.0,0.703597,0.867279,-0.017909,0.637468,0.861577,-0.045008,0.599198,0.896389,-0.070626,0.580744,0.949409,-0.100247,0.677566,0.744898,-0.070634,0.646876,0.719512,-0.110475,0.620781,0.68474,-0.137183,0.598384,0.648338,-0.158132,0.717129,0.765754,-0.082621,0.629989,0.859191,-0.122978,0.61902,0.931072,-0.129084,0.625417,0.956709,-0.132406,0.753925,0.819737,-0.095364,0.662887,0.914014,-0.135734,0.644805,0.957382,-0.130333,0.648506,0.966132,-0.122093,0.78113,0.880764,-0.10851,0.707903,0.944043,-0.145013,0.681985,0.974819,-0.146767,0.6764,0.982428,-0.143735
789,26300,True,0.9919,0.9919,0.763098,0.887569,0.0,0.703189,0.854991,-0.013419,0.648739,0.832294,-0.036999,0.606992,0.853656,-0.062016,0.581541,0.888392,-0.091148,0.676369,0.716733,-0.056123,0.642408,0.675376,-0.094287,0.620399,0.629413,-0.121474,0.602976,0.583332,-0.142508,0.716256,0.730431,-0.06903,0.628424,0.811756,-0.112558,0.610694,0.889427,-0.120284,0.615114,0.921052,-0.121876,0.751284,0.77887,-0.082897,0.662566,0.861761,-0.124867,0.644406,0.91394,-0.11888,0.649534,0.931122,-0.107864,0.777732,0.835457,-0.097273,0.706383,0.8832,-0.133024,0.679428,0.919978,-0.132058,0.674309,0.936855,-0.124954
790,26333,True,0.9979,0.9979,0.747295,0.87656,-0.0,0.695993,0.847446,-0.014046,0.647882,0.814639,-0.034997,0.608054,0.823956,-0.058451,0.575437,0.850987,-0.086315,0.672297,0.689069,-0.047944,0.639201,0.636086,-0.082295,0.619339,0.587268,-0.107448,0.604205,0.539901,-0.127461,0.716512,0.697845,-0.060489,0.626852,0.765236,-0.105427,0.606053,0.851113,-0.115102,0.611208,0.89102,-0.115948,0.753365,0.743911,-0.074285,0.664728,0.806935,-0.118536,0.641603,0.869889,-0.114846,0.643401,0.899873,-0.10354,0.780952,0.800866,-0.088691,0.718079,0.827653,-0.12714,0.685488,0.865134,-0.12825,0.674369,0.888147,-0.121035
791,26366,True,0.9992,0.9992,0.744493,0.857209,-0.0,0.687908,0.835643,-0.018031,0.637806,0.80048,-0.039133,0.600859,0.798621,-0.06171,0.572808,0.817349,-0.087966,0.663969,0.663749,-0.047881,0.625047,0.602392,-0.080919,0.600572,0.548755,-0.107267,0.5797,0.501074,-0.128275,0.708453,0.664851,-0.057481,0.616723,0.730653,-0.103455,0.595236,0.81926,-0.114218,0.599492,0.87128,-0.114657,0.744081,0.706824,-0.068399,0.652725,0.773545,-0.110377,0.631838,0.840832,-0.104569,0.635493,0.881607,-0.091678,0.769925,0.764298,-0.080867,0.706621,0.79425,-0.114767,0.673151,0.833734,-0.11244,0.660327,0.863755,-0.102923
792,26400,True,0.9988,0.9988,0.738163,0.847678,-0.0,0.680059,0.825965,-0.017464,0.629245,0.78902,-0.038947,0.592584,0.780856,-0.062658,0.565071,0.796688,-0.08947,0.653477,0.64603,-0.046188,0.611688,0.579864,-0.080247,0.58409,0.524362,-0.105654,0.56116,0.475827,-0.125917,0.69899,0.645623,-0.056692,0.60399,0.71137,-0.103787,0.585858,0.802916,-0.111898,0.595704,0.853873,-0.110327,0.735553,0.686319,-0.069106,0.641068,0.751612,-0.112546,0.62248,0.820268,-0.104162,0.629935,0.860845,-0.089449,0.762698,0.743298,-0.083365,0.698197,0.770425,-0.11896,0.663049,0.810015,-0.117098,0.650184,0.83997,-0.107855
793,26433,True,0.9985,0.9985,0.737761,0.84272,-0.0,0.674996,0.817235,-0.015432,0.619477,0.779837,-0.036414,0.577652,0.777749,-0.060257,0.54809,0.796006,-0.087369,0.642923,0.63542,-0.045394,0.59632,0.569385,-0.078739,0.566992,0.517494,-0.10367,0.543067,0.470831,-0.123424,0.687816,0.637293,-0.057109,0.592312,0.703839,-0.103552,0.573968,0.794851,-0.113155,0.584483,0.845876,-0.112975,0.724164,0.679306,-0.070188,0.628474,0.745429,-0.112527,0.610387,0.815812,-0.104584,0.618446,0.857246,-0.090473,0.751676,0.737385,-0.084923,0.686127,0.760906,-0.118546,0.650098,0.802414,-0.115111,0.636513,0.836322,-0.104999
794,26466,True,0.9959,0.9959,0.746952,0.842871,-0.0,0.675403,0.810089,-0.01179,0.617375,0.776871,-0.031886,0.574137,0.784014,-0.056004,0.541784,0.805453,-0.083324,0.634447,0.636024,-0.039681,0.587582,0.579637,-0.072616,0.558063,0.533445,-0.09654,0.534015,0.489074,-0.115427,0.678522,0.638095,-0.053882,0.583217,0.721713,-0.100047,0.567775,0.811954,-0.111331,0.579646,0.857824,-0.112862,0.71451,0.680733,-0.069291,0.61762,0.763853,-0.110671,0.603313,0.833224,-0.104236,0.61346,0.867674,-0.091616,0.741971,0.738621,-0.086166,0.668094,0.7809,-0.11766,0.638026,0.82613,-0.113912,0.631076,0.856797,-0.103983
795,26500,True,0.9953,0.9953,0.756122,0.852735,-0.0,0.679969,0.815033,-0.010145,0.618182,0.786112,-0.029837,0.571702,0.804458,-0.05381,0.540607,0.839173,-0.081322,0.630485,0.657836,-0.038361,0.584158,0.607354,-0.068107,0.55356,0.564731,-0.08836,0.529817,0.522041,-0.105201,0.672744,0.663057,-0.054005,0.584273,0.754696,-0.097991,0.571189,0.841306,-0.1095,0.583009,0.880867,-0.112092,0.71007,0.707463,-0.070329,0.620096,0.80364,-0.109795,0.60821,0.86929,-0.105435,0.618988,0.894306,-0.095273,0.740897,0.763844,-0.087761,0.665185,0.824586,-0.11487,0.63945,0.871397,-0.110616,0.637309,0.895751,-0.101891
796,26533,True,0.9917,0.9917,0.773879,0.873329,-0.0,0.689779,0.83445,-0.008872,0.621329,0.810241,-0.02635,0.573804,0.843735,-0.048287,0.547879,0.892636,-0.073916,0.629655,0.687975,-0.028831,0.58692,0.664834,-0.054459,0.560508,0.643548,-0.071654,0.539701,0.616301,-0.085624,0.672215,0.695305,-0.043515,0.591149,0.805328,-0.081312,0.57762,0.891666,-0.094858,0.583794,0.932196,-0.099408,0.711863,0.74123,-0.058744,0.629155,0.858215,-0.094555,0.62166,0.921329,-0.095712,0.630179,0.941493,-0.089272,0.744254,0.798208,-0.074427,0.674187,0.880729,-0.097966,0.654462,0.925213,-0.095486,0.651609,0.944213,-0.088375
797,26566,True,0.9848,0.9848,0.794077,0.877799,-0.0,0.707839,0.840195,-0.010218,0.632323,0.828728,-0.028643,0.581605,0.879976,-0.049958,0.556204,0.940201,-0.075591,0.645202,0.719788,-0.036332,0.609427,0.72307,-0.062896,0.584809,0.716106,-0.080644,0.564132,0.695492,-0.09597,0.688385,0.734896,-0.050604,0.608378,0.85837,-0.08539,0.5962,0.937544,-0.098948,0.603382,0.970357,-0.107344,0.731147,0.784701,-0.065432,0.650509,0.911342,-0.102641,0.63681,0.968504,-0.107699,0.638481,0.981614,-0.106468,0.767279,0.844327,-0.080053,0.696872,0.940428,-0.108368,0.674152,0.978949,-0.11065,0.666815,0.989491,-0.108561
798,26599,True,0.9913,0.9913,0.791164,0.898823,-0.0,0.70627,0.865518,-0.01669,0.646389,0.841099,-0.047946,0.607312,0.838992,-0.078523,0.581198,0.845767,-0.111869,0.656269,0.745531,-0.081765,0.631045,0.759702,-0.122084,0.608346,0.757856,-0.140291,0.592487,0.750645,-0.154448,0.700511,0.760523,-0.098291,0.620288,0.886704,-0.137266,0.618736,0.950201,-0.133438,0.631826,0.966985,-0.131715,0.744375,0.811211,-0.116095,0.664676,0.939216,-0.154775,0.665594,0.975533,-0.137828,0.681437,0.968164,-0.125063,0.782441,0.870441,-0.135197,0.714029,0.974541,-0.173127,0.699334,1.005582,-0.17207,0.699894,1.003816,-0.167827
