frame_index,timestamp_ms,hand_detected,detection_confidence,tracking_confidence,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
397,13233,True,0.9913,0.9913,0.22131,0.71187,0.0,0.284923,0.68315,-0.02837,0.340759,0.60263,-0.041137,0.369499,0.527533,-0.054317,0.403945,0.471516,-0.066525,0.318742,0.485271,-0.013071,0.347646,0.399584,-0.03727,0.3664,0.344275,-0.050305,0.378236,0.292848,-0.059302,0.279336,0.477854,-0.01471,0.304137,0.419464,-0.059702,0.305294,0.507398,-0.068751,0.297511,0.559986,-0.062438,0.237564,0.485477,-0.020497,0.259761,0.436446,-0.069305,0.267933,0.525986,-0.05932,0.263853,0.573593,-0.037921,0.191105,0.502508,-0.028164,0.211993,0.453824,-0.061803,0.229378,0.514625,-0.052551,0.231556,0.555621,-0.03621
398,13266,True,0.9915,0.9915,0.220859,0.71256,0.0,0.284361,0.684051,-0.028447,0.340738,0.602595,-0.041114,0.369658,0.526712,-0.05416,0.404684,0.470775,-0.066215,0.318676,0.485187,-0.012915,0.347962,0.399579,-0.037086,0.366731,0.344077,-0.050062,0.378286,0.292341,-0.059047,0.279088,0.47776,-0.014534,0.304289,0.41935,-0.059582,0.305282,0.50746,-0.068667,0.297205,0.559876,-0.062326,0.237224,0.485443,-0.020311,0.259859,0.436722,-0.069461,0.268051,0.526617,-0.059614,0.263931,0.574258,-0.038178,0.190696,0.502647,-0.027944,0.212201,0.45419,-0.061982,0.229897,0.515317,-0.052886,0.232312,0.556536,-0.036542
399,13299,True,0.9915,0.9915,0.221239,0.712533,0.0,0.284826,0.683976,-0.028643,0.34098,0.602833,-0.041443,0.36965,0.526977,-0.054592,0.404644,0.470901,-0.06673,0.319022,0.485659,-0.013118,0.34796,0.399711,-0.037233,0.3667,0.343972,-0.05015,0.378253,0.292095,-0.059086,0.279441,0.478202,-0.014668,0.30431,0.41928,-0.059523,0.305563,0.507224,-0.06848,0.297606,0.559723,-0.062101,0.237651,0.485858,-0.020388,0.260078,0.436576,-0.069298,0.268271,0.526232,-0.059248,0.264048,0.573756,-0.037745,0.191161,0.502902,-0.027999,0.212362,0.45361,-0.061721,0.229835,0.514538,-0.052367,0.23195,0.555696,-0.03592
400,13333,True,0.9914,0.9914,0.221178,0.712883,0.0,0.284783,0.684935,-0.028793,0.340801,0.603249,-0.041449,0.36937,0.526942,-0.054371,0.404598,0.47101,-0.066282,0.318852,0.485883,-0.013236,0.347954,0.399829,-0.037137,0.366893,0.344014,-0.049912,0.378449,0.292029,-0.058793,0.279365,0.47851,-0.014623,0.303881,0.419042,-0.059286,0.305907,0.506525,-0.068338,0.298306,0.55945,-0.062072,0.237676,0.486287,-0.020164,0.259845,0.437013,-0.068906,0.26869,0.526314,-0.059191,0.264742,0.574053,-0.037958,0.191401,0.503452,-0.027602,0.212433,0.454094,-0.061315,0.230249,0.514725,-0.052305,0.232586,0.556009,-0.036133
401,13366,True,0.9913,0.9913,0.220989,0.713776,0.0,0.28453,0.685855,-0.029186,0.340741,0.604486,-0.042167,0.369449,0.527683,-0.055393,0.404483,0.471165,-0.067589,0.319179,0.486351,-0.013219,0.348032,0.400225,-0.037212,0.366997,0.344225,-0.050044,0.378538,0.292186,-0.05894,0.279602,0.478897,-0.014518,0.304313,0.419263,-0.059153,0.305905,0.50692,-0.068188,0.297996,0.55935,-0.06187,0.237864,0.486648,-0.020026,0.259738,0.437003,-0.06887,0.268508,0.526415,-0.059076,0.264543,0.574069,-0.037738,0.191493,0.503879,-0.027465,0.212029,0.453978,-0.061294,0.229895,0.514864,-0.052181,0.232323,0.556407,-0.035874
402,13400,True,0.9915,0.9915,0.221384,0.712472,0.0,0.284848,0.685044,-0.02948,0.341157,0.604696,-0.042603,0.369137,0.52811,-0.055835,0.403903,0.471574,-0.068043,0.319709,0.485973,-0.014203,0.348404,0.399768,-0.03825,0.36702,0.344064,-0.051062,0.378337,0.292109,-0.059948,0.279942,0.478788,-0.015326,0.304134,0.41932,-0.060007,0.305685,0.506824,-0.069094,0.298024,0.559302,-0.062903,0.238001,0.486799,-0.020603,0.25948,0.437482,-0.069505,0.26822,0.526842,-0.0598,0.26454,0.574437,-0.038572,0.19136,0.504146,-0.027807,0.211402,0.453894,-0.061624,0.229368,0.51464,-0.052564,0.232166,0.556197,-0.03634
403,13433,True,0.991,0.991,0.221365,0.712468,0.0,0.284957,0.684628,-0.029797,0.340798,0.604123,-0.043143,0.369169,0.527683,-0.056536,0.404324,0.471381,-0.068889,0.319678,0.485935,-0.014524,0.348534,0.399909,-0.038948,0.367226,0.344277,-0.052092,0.378831,0.292434,-0.061162,0.279923,0.478555,-0.015534,0.304448,0.419564,-0.060644,0.305685,0.507133,-0.06982,0.297847,0.560495,-0.063576,0.23794,0.486531,-0.020775,0.25961,0.437778,-0.069714,0.268091,0.526569,-0.060092,0.264347,0.574501,-0.038886,0.191422,0.503995,-0.028,0.211702,0.454448,-0.061787,0.229427,0.514837,-0.052864,0.232087,0.556377,-0.036721
404,13466,True,0.9909,0.9909,0.221219,0.711921,0.0,0.285162,0.684239,-0.029722,0.341034,0.603718,-0.042829,0.369091,0.527225,-0.056004,0.404425,0.47131,-0.068102,0.319751,0.48563,-0.013815,0.348461,0.399553,-0.038119,0.367009,0.343681,-0.051199,0.378566,0.291821,-0.060229,0.279945,0.478308,-0.014731,0.304373,0.419604,-0.059838,0.305518,0.507143,-0.068969,0.297833,0.560203,-0.062598,0.238009,0.486154,-0.01992,0.259765,0.437999,-0.069034,0.267924,0.527114,-0.059356,0.264119,0.574528,-0.037985,0.191578,0.503362,-0.027079,0.212322,0.4545,-0.060939,0.229572,0.51541,-0.051927,0.231915,0.556455,-0.03566
405,13500,True,0.9909,0.9909,0.221639,0.712099,0.0,0.285302,0.683981,-0.029959,0.341167,0.6035,-0.043397,0.369285,0.527397,-0.056873,0.404783,0.471437,-0.069232,0.319646,0.485119,-0.014051,0.348315,0.399616,-0.03888,0.366926,0.343964,-0.052321,0.37859,0.292304,-0.061544,0.280023,0.477647,-0.014969,0.304788,0.419555,-0.06061,0.305618,0.508179,-0.069755,0.297635,0.561335,-0.063272,0.238187,0.485439,-0.020242,0.260416,0.438023,-0.069825,0.268215,0.527735,-0.060011,0.26403,0.574975,-0.038438,0.191768,0.502689,-0.027506,0.212935,0.454755,-0.061674,0.230182,0.515841,-0.052656,0.232422,0.556503,-0.036316
406,13533,True,0.9914,0.9914,0.22193,0.71252,0.0,0.285529,0.684555,-0.02912,0.341626,0.60401,-0.042215,0.369613,0.527857,-0.055497,0.404495,0.471911,-0.067773,0.319297,0.485834,-0.013929,0.348039,0.399581,-0.038198,0.366767,0.343934,-0.051345,0.37826,0.292059,-0.060467,0.279787,0.478341,-0.015187,0.305046,0.419702,-0.060217,0.30635,0.507498,-0.069417,0.297818,0.56045,-0.06323,0.238152,0.486087,-0.020596,0.26089,0.436977,-0.069505,0.269151,0.52642,-0.059751,0.264643,0.574306,-0.038476,0.191781,0.503465,-0.027927,0.213009,0.454543,-0.061853,0.230952,0.515119,-0.052929,0.233356,0.55635,-0.036757
407,13566,True,0.9919,0.9919,0.222272,0.712483,0.0,0.285704,0.684756,-0.029107,0.342226,0.60442,-0.042262,0.370444,0.528187,-0.055677,0.405028,0.47166,-0.068109,0.319372,0.48617,-0.013777,0.348224,0.399896,-0.037981,0.366934,0.344307,-0.050971,0.378483,0.292459,-0.059969,0.279844,0.478829,-0.015149,0.305279,0.419678,-0.060286,0.306623,0.507877,-0.069504,0.298057,0.560832,-0.063272,0.238243,0.486525,-0.020672,0.261303,0.436999,-0.069869,0.269412,0.526931,-0.060051,0.264568,0.575069,-0.038609,0.191888,0.503689,-0.028095,0.213656,0.45413,-0.062212,0.231437,0.515023,-0.053161,0.233291,0.556636,-0.036829
408,13600,True,0.9913,0.9913,0.223204,0.71048,0.0,0.286307,0.683738,-0.028125,0.342643,0.601731,-0.040049,0.37178,0.524973,-0.052281,0.407893,0.469829,-0.063584,0.321118,0.486253,-0.012826,0.349636,0.398978,-0.036149,0.36806,0.343328,-0.048664,0.379844,0.291621,-0.057352,0.281702,0.478779,-0.014143,0.305495,0.419038,-0.058409,0.306626,0.505299,-0.067523,0.298736,0.559165,-0.061382,0.239987,0.486089,-0.019458,0.262119,0.435185,-0.067427,0.270154,0.523682,-0.057738,0.266177,0.572893,-0.036685,0.193625,0.502301,-0.026632,0.215102,0.451375,-0.05971,0.231631,0.511345,-0.050639,0.233118,0.553436,-0.034513
409,13633,True,0.9942,0.9942,0.227429,0.70493,0.0,0.289236,0.678369,-0.027674,0.344624,0.596989,-0.03992,0.373307,0.520173,-0.052512,0.409786,0.464889,-0.064176,0.323321,0.480761,-0.012675,0.351832,0.394671,-0.035948,0.37072,0.339751,-0.048425,0.382256,0.288783,-0.056988,0.284617,0.474057,-0.014304,0.309259,0.413445,-0.057484,0.30865,0.500337,-0.065882,0.298987,0.552602,-0.059531,0.243224,0.482021,-0.019889,0.267492,0.431037,-0.067441,0.273451,0.519441,-0.056867,0.267643,0.566921,-0.035365,0.196627,0.49846,-0.027223,0.21949,0.446801,-0.059462,0.235115,0.506186,-0.04918,0.23516,0.547442,-0.032378
410,13666,True,0.996,0.996,0.234022,0.688683,0.0,0.295665,0.660847,-0.024123,0.351136,0.582136,-0.035056,0.380987,0.50905,-0.046961,0.412961,0.453853,-0.058281,0.327779,0.466922,-0.01109,0.357208,0.381411,-0.034229,0.375227,0.32747,-0.047228,0.386451,0.276048,-0.05612,0.290422,0.460588,-0.01403,0.317486,0.405959,-0.0563,0.314905,0.491956,-0.065122,0.303289,0.541206,-0.059682,0.24993,0.469082,-0.020396,0.275278,0.420649,-0.067112,0.279685,0.507961,-0.056042,0.273016,0.552914,-0.034768,0.203957,0.486058,-0.028091,0.226886,0.435465,-0.059409,0.241472,0.496151,-0.047584,0.241426,0.536872,-0.0299
411,13700,True,0.9965,0.9965,0.240139,0.662202,0.0,0.3031,0.636159,-0.02395,0.358853,0.56089,-0.035606,0.388643,0.488809,-0.048102,0.423148,0.4364,-0.060286,0.334762,0.446638,-0.012573,0.364144,0.36021,-0.036804,0.382868,0.306179,-0.050417,0.395595,0.25501,-0.059802,0.297855,0.440261,-0.015762,0.327062,0.388621,-0.059744,0.322716,0.475823,-0.068666,0.309846,0.523551,-0.063129,0.257507,0.448891,-0.022298,0.283355,0.402884,-0.070719,0.285876,0.489961,-0.05918,0.278299,0.532436,-0.037387,0.210651,0.466197,-0.029995,0.233077,0.41834,-0.062597,0.24777,0.480021,-0.050567,0.248291,0.518558,-0.032586
412,13733,True,0.9964,0.9964,0.248342,0.637301,0.0,0.310598,0.61134,-0.026171,0.366001,0.538289,-0.038817,0.396546,0.467313,-0.052017,0.432278,0.414462,-0.064627,0.342934,0.424273,-0.011869,0.371843,0.339789,-0.035489,0.39056,0.286054,-0.04874,0.403198,0.235962,-0.057761,0.306538,0.417699,-0.014337,0.335682,0.362289,-0.057727,0.332426,0.445952,-0.067268,0.320186,0.494933,-0.061904,0.266266,0.425574,-0.020473,0.29332,0.380781,-0.06913,0.295682,0.466122,-0.059063,0.288157,0.510474,-0.037648,0.219547,0.441457,-0.027939,0.243348,0.393941,-0.060549,0.257872,0.454402,-0.049371,0.257869,0.494864,-0.031725
413,13766,True,0.9963,0.9963,0.2536,0.613366,0.0,0.318446,0.588553,-0.025978,0.373853,0.514579,-0.038031,0.403768,0.441799,-0.050841,0.440593,0.389873,-0.063287,0.350724,0.402675,-0.010744,0.377864,0.31941,-0.034732,0.396674,0.265329,-0.048604,0.40984,0.215126,-0.058006,0.313848,0.395263,-0.012987,0.342959,0.337713,-0.056945,0.342066,0.420095,-0.06738,0.331049,0.472301,-0.06235,0.27332,0.402133,-0.018945,0.300369,0.353918,-0.067593,0.303772,0.438396,-0.058226,0.296439,0.486927,-0.036978,0.226069,0.417076,-0.026332,0.250297,0.368168,-0.05945,0.264957,0.426763,-0.049569,0.26484,0.468782,-0.032607
414,13799,True,0.9967,0.9967,0.259724,0.59296,0.0,0.32389,0.57145,-0.0266,0.37849,0.497844,-0.038665,0.408393,0.42408,-0.051538,0.444707,0.372593,-0.063954,0.356636,0.384287,-0.011328,0.383381,0.297449,-0.034934,0.400056,0.241067,-0.048416,0.410835,0.189705,-0.05764,0.320081,0.376562,-0.013239,0.350165,0.317073,-0.058029,0.34941,0.397992,-0.069177,0.337443,0.451487,-0.064274,0.279912,0.382512,-0.018806,0.307087,0.332299,-0.06794,0.310784,0.416335,-0.059664,0.302764,0.46759,-0.038801,0.233098,0.396176,-0.025888,0.256921,0.346505,-0.06006,0.272844,0.403205,-0.051815,0.273712,0.447045,-0.035693
415,13833,True,0.9962,0.9962,0.268827,0.580129,0.0,0.330613,0.558597,-0.026454,0.386485,0.480217,-0.037771,0.416212,0.405817,-0.049895,0.452073,0.35434,-0.061286,0.362251,0.366432,-0.01201,0.386963,0.277553,-0.034665,0.401353,0.220228,-0.046859,0.410096,0.167652,-0.055311,0.325257,0.359759,-0.013809,0.356019,0.300752,-0.057923,0.355754,0.383882,-0.067921,0.343969,0.437109,-0.062382,0.285245,0.365786,-0.019232,0.313073,0.315901,-0.067859,0.317408,0.403935,-0.058714,0.309579,0.455957,-0.037452,0.239182,0.379122,-0.026212,0.263785,0.329885,-0.059631,0.279815,0.386912,-0.051015,0.280353,0.429432,-0.034964
416,13866,True,0.9949,0.9949,0.272284,0.575714,-0.0,0.333433,0.556114,-0.02501,0.38935,0.474298,-0.035033,0.421902,0.398116,-0.046317,0.458491,0.345414,-0.057086,0.36717,0.361921,-0.010673,0.393312,0.271349,-0.032183,0.40721,0.213232,-0.042889,0.415745,0.160349,-0.050379,0.330467,0.3546,-0.013224,0.359829,0.292959,-0.055996,0.357722,0.377193,-0.064324,0.346848,0.431595,-0.057915,0.290592,0.36037,-0.019403,0.318352,0.308571,-0.066599,0.320722,0.396633,-0.056426,0.312989,0.449,-0.035081,0.245144,0.373033,-0.02715,0.27,0.320329,-0.058836,0.284402,0.375008,-0.049283,0.284007,0.417395,-0.03324
417,13900,True,0.9941,0.9941,0.275245,0.579154,-0.0,0.338096,0.55699,-0.02309,0.392835,0.4748,-0.032151,0.427972,0.400896,-0.042874,0.465197,0.349423,-0.053379,0.371775,0.364622,-0.009022,0.398031,0.273611,-0.030298,0.412106,0.215669,-0.041678,0.420624,0.163345,-0.049644,0.335609,0.356818,-0.012237,0.364422,0.294336,-0.054866,0.363368,0.376437,-0.063894,0.352606,0.43442,-0.057999,0.295377,0.362279,-0.01893,0.321809,0.307163,-0.064762,0.32483,0.392561,-0.055213,0.317329,0.447911,-0.034622,0.249574,0.374984,-0.027136,0.274902,0.321208,-0.058115,0.288534,0.375285,-0.048874,0.28692,0.419753,-0.033151
418,13933,True,0.9948,0.9948,0.276151,0.586587,-0.0,0.341491,0.565201,-0.024661,0.397844,0.487271,-0.036019,0.434455,0.414784,-0.048856,0.474126,0.36315,-0.061485,0.377878,0.372515,-0.011794,0.405891,0.280114,-0.035263,0.419315,0.221636,-0.047951,0.42717,0.169246,-0.056761,0.342082,0.364431,-0.014755,0.374145,0.307097,-0.059581,0.372214,0.388004,-0.070008,0.361313,0.44288,-0.065106,0.301196,0.369903,-0.021258,0.328407,0.318164,-0.069535,0.331162,0.403831,-0.060344,0.324515,0.457277,-0.039752,0.254627,0.383409,-0.029235,0.277879,0.334963,-0.062407,0.293572,0.392748,-0.053744,0.294924,0.436821,-0.037998
419,13966,True,0.9939,0.9939,0.27825,0.602991,-0.0,0.345089,0.583597,-0.027478,0.402533,0.507051,-0.040493,0.437143,0.432224,-0.054664,0.477554,0.379774,-0.068837,0.384558,0.392407,-0.015261,0.413444,0.298699,-0.040134,0.427042,0.238965,-0.053725,0.435641,0.186226,-0.063058,0.34839,0.38353,-0.017269,0.381633,0.330016,-0.063465,0.380609,0.408111,-0.075181,0.369622,0.461721,-0.071439,0.30647,0.387926,-0.022975,0.336157,0.337645,-0.073884,0.337535,0.423161,-0.066194,0.32819,0.47773,-0.04622,0.258887,0.399753,-0.030152,0.281454,0.349199,-0.066329,0.29708,0.409254,-0.058823,0.297639,0.457097,-0.043365
420,14000,True,0.9944,0.9944,0.283958,0.628329,0.0,0.353426,0.60579,-0.027493,0.411205,0.533925,-0.042029,0.443962,0.461358,-0.058526,0.486097,0.414204,-0.074856,0.388745,0.412971,-0.010672,0.417834,0.331612,-0.03778,0.437303,0.279244,-0.054672,0.45388,0.231203,-0.066154,0.352547,0.403762,-0.013765,0.387107,0.35483,-0.063727,0.388684,0.429897,-0.080389,0.379932,0.48149,-0.078698,0.311614,0.406436,-0.020697,0.344025,0.363247,-0.075418,0.34607,0.451875,-0.07029,0.336882,0.507869,-0.050085,0.264821,0.417176,-0.029033,0.292876,0.375057,-0.066613,0.307159,0.438659,-0.059202,0.305584,0.485447,-0.042747
421,14033,True,0.9936,0.9936,0.289324,0.652208,0.0,0.3575,0.630151,-0.030326,0.416595,0.559371,-0.046708,0.454246,0.491391,-0.063774,0.498029,0.443184,-0.080595,0.400825,0.44317,-0.015409,0.425275,0.370852,-0.045567,0.446656,0.320273,-0.064868,0.46564,0.276347,-0.077048,0.361809,0.431575,-0.017651,0.396889,0.371278,-0.065234,0.408824,0.432373,-0.082373,0.410764,0.47592,-0.081816,0.317882,0.433542,-0.023951,0.35302,0.391192,-0.080035,0.354739,0.48071,-0.076148,0.346062,0.535207,-0.056428,0.269184,0.44472,-0.031529,0.300858,0.406613,-0.070913,0.314415,0.473763,-0.063315,0.311841,0.519704,-0.046463
422,14066,True,0.9941,0.9941,0.295556,0.676521,0.0,0.362113,0.652965,-0.02651,0.421108,0.58575,-0.0449,0.462672,0.525364,-0.065232,0.510376,0.481379,-0.084176,0.396197,0.462793,-0.009672,0.418455,0.392214,-0.045281,0.443723,0.382973,-0.067058,0.460306,0.392279,-0.07782,0.360612,0.45369,-0.013308,0.406668,0.408615,-0.060701,0.405527,0.493431,-0.074275,0.390085,0.541171,-0.071173,0.320711,0.455917,-0.022629,0.363017,0.425397,-0.076316,0.36358,0.517163,-0.070691,0.350058,0.564023,-0.051264,0.274214,0.467041,-0.033171,0.309094,0.438644,-0.0708,0.323176,0.505402,-0.06334,0.31913,0.545865,-0.047291
423,14100,True,0.9949,0.9949,0.293377,0.707834,-0.0,0.364251,0.682556,-0.027932,0.428648,0.617572,-0.04638,0.471109,0.556312,-0.066594,0.520573,0.512679,-0.085481,0.402895,0.491886,-0.004529,0.429775,0.448967,-0.040836,0.45237,0.451967,-0.062665,0.469748,0.463309,-0.073059,0.366805,0.478907,-0.00753,0.415112,0.44113,-0.054225,0.406951,0.530011,-0.06556,0.390088,0.577569,-0.059811,0.326511,0.478098,-0.017023,0.370397,0.452241,-0.070324,0.366271,0.546129,-0.062707,0.352517,0.595208,-0.040964,0.278989,0.488636,-0.028016,0.31447,0.463226,-0.06437,0.326807,0.532122,-0.055199,0.323506,0.574014,-0.037309
424,14133,True,0.9968,0.9968,0.297567,0.720034,0.0,0.363398,0.701834,-0.026277,0.432728,0.636405,-0.04309,0.477292,0.580505,-0.060506,0.527619,0.542214,-0.077763,0.409808,0.510337,-0.007575,0.44113,0.483573,-0.037711,0.470682,0.465591,-0.058401,0.497235,0.450686,-0.070845,0.372371,0.492634,-0.010322,0.419432,0.469198,-0.054241,0.412461,0.554471,-0.066833,0.397804,0.606085,-0.063285,0.330458,0.491298,-0.018011,0.37541,0.478499,-0.067563,0.372969,0.566709,-0.062545,0.362238,0.615646,-0.044401,0.282604,0.503951,-0.027025,0.318418,0.488832,-0.062087,0.330972,0.553548,-0.056006,0.329994,0.593942,-0.041694
425,14166,True,0.9984,0.9984,0.306511,0.733325,0.0,0.368087,0.715462,-0.023771,0.438456,0.650952,-0.039314,0.484568,0.599132,-0.055345,0.534691,0.564354,-0.071339,0.409276,0.518658,-0.008952,0.446118,0.503072,-0.039412,0.480687,0.489623,-0.060471,0.511478,0.479925,-0.072906,0.371197,0.498068,-0.012679,0.425027,0.491238,-0.055159,0.418046,0.577907,-0.066088,0.402364,0.628832,-0.061855,0.329834,0.497986,-0.020969,0.380594,0.501985,-0.06896,0.378525,0.590207,-0.062578,0.367487,0.637226,-0.043955,0.284339,0.514996,-0.030502,0.323512,0.511561,-0.064809,0.336409,0.57717,-0.057917,0.335303,0.61643,-0.042985
426,14200,True,0.9986,0.9986,0.30968,0.739475,0.0,0.371645,0.72754,-0.025012,0.441833,0.664242,-0.040187,0.486434,0.612563,-0.055205,0.5344,0.577887,-0.070079,0.414627,0.530704,-0.010359,0.452996,0.517446,-0.04135,0.487155,0.503769,-0.063085,0.519877,0.492146,-0.075996,0.375639,0.508267,-0.013018,0.428531,0.506754,-0.056688,0.420275,0.594044,-0.06808,0.405618,0.643864,-0.063691,0.332621,0.507511,-0.020179,0.383155,0.517389,-0.06964,0.380182,0.607222,-0.063906,0.369312,0.653407,-0.045111,0.28598,0.523676,-0.028736,0.325767,0.526948,-0.064711,0.3377,0.594367,-0.058781,0.336536,0.633186,-0.043953
427,14233,True,0.9989,0.9989,0.30899,0.743609,0.0,0.372025,0.733298,-0.025332,0.443177,0.669835,-0.042278,0.48883,0.617356,-0.059519,0.538416,0.581904,-0.076346,0.416469,0.531801,-0.008577,0.454847,0.519258,-0.04011,0.489095,0.507863,-0.06085,0.521109,0.499036,-0.072706,0.37665,0.50828,-0.012161,0.432,0.512017,-0.055708,0.41878,0.600221,-0.065625,0.399656,0.639942,-0.059721,0.333378,0.508194,-0.020693,0.386159,0.523531,-0.071083,0.38105,0.614635,-0.064197,0.36643,0.653341,-0.044264,0.286427,0.524926,-0.03064,0.328268,0.530576,-0.066522,0.34097,0.59869,-0.059166,0.338696,0.632892,-0.043086
428,14266,True,0.999,0.999,0.308831,0.74334,0.0,0.370882,0.733331,-0.023484,0.443491,0.669012,-0.038817,0.488449,0.615231,-0.054663,0.538305,0.579865,-0.07041,0.416586,0.536375,-0.008306,0.45467,0.519699,-0.0384,0.48897,0.506958,-0.05786,0.520861,0.496504,-0.068915,0.376612,0.513295,-0.012296,0.432952,0.507395,-0.055141,0.419199,0.595864,-0.063853,0.398935,0.639746,-0.056953,0.333884,0.512366,-0.020915,0.387349,0.519166,-0.07059,0.381158,0.612022,-0.062458,0.365379,0.654493,-0.041458,0.286961,0.527234,-0.030699,0.329598,0.526837,-0.065434,0.341844,0.595144,-0.056963,0.33892,0.630746,-0.04021
429,14299,True,0.9986,0.9986,0.312201,0.733351,-0.0,0.377055,0.719636,-0.024345,0.446018,0.654198,-0.038539,0.490885,0.59694,-0.053072,0.539812,0.560712,-0.063864,0.411275,0.514896,-0.006349,0.445268,0.505818,-0.040304,0.447718,0.562481,-0.057381,0.442548,0.588649,-0.063504,0.373946,0.499914,-0.009027,0.429046,0.497772,-0.046537,0.41966,0.587577,-0.053367,0.400082,0.617412,-0.047368,0.332934,0.500965,-0.017527,0.384711,0.507539,-0.063222,0.380112,0.602061,-0.055254,0.364891,0.637676,-0.036043,0.28871,0.516305,-0.027103,0.331685,0.518036,-0.058608,0.343009,0.588642,-0.049629,0.338962,0.62313,-0.032892
430,14333,True,0.9977,0.9977,0.31326,0.704766,0.0,0.375156,0.69253,-0.027856,0.440827,0.628411,-0.045163,0.483746,0.57133,-0.062268,0.532668,0.533082,-0.078293,0.409889,0.504033,-0.008303,0.432729,0.463475,-0.03739,0.461118,0.441983,-0.05386,0.485811,0.428002,-0.062332,0.372947,0.491045,-0.009301,0.425392,0.46846,-0.052262,0.421237,0.553925,-0.060322,0.405938,0.595667,-0.052604,0.332821,0.49175,-0.015626,0.382291,0.485514,-0.065415,0.379713,0.572099,-0.057017,0.367388,0.6117,-0.035728,0.287892,0.503848,-0.023328,0.327625,0.496175,-0.057727,0.337173,0.561997,-0.049314,0.331708,0.597662,-0.032661
431,14366,True,0.9989,0.9989,0.308073,0.672596,0.0,0.367875,0.661574,-0.029754,0.431322,0.601492,-0.051618,0.477683,0.548537,-0.073841,0.520998,0.505072,-0.096343,0.412132,0.483749,-0.020783,0.448182,0.426665,-0.055251,0.485047,0.380807,-0.074571,0.512681,0.344014,-0.085355,0.372574,0.469813,-0.024075,0.42242,0.435002,-0.070415,0.4152,0.520952,-0.076431,0.396826,0.553286,-0.067939,0.331342,0.471992,-0.032464,0.376593,0.451286,-0.084679,0.373758,0.538829,-0.07071,0.358152,0.57024,-0.046878,0.28529,0.483505,-0.042593,0.319728,0.463776,-0.080257,0.329818,0.531149,-0.068221,0.322617,0.562671,-0.049376
432,14400,True,0.998,0.998,0.298561,0.644922,0.0,0.356616,0.630445,-0.026303,0.420238,0.566552,-0.042789,0.464149,0.510917,-0.059998,0.507855,0.469617,-0.077731,0.405911,0.456973,-0.018382,0.438528,0.382692,-0.047314,0.468201,0.331827,-0.064962,0.491656,0.288839,-0.075905,0.368082,0.44413,-0.022127,0.411306,0.401087,-0.068051,0.406224,0.481005,-0.078241,0.390071,0.528719,-0.072941,0.326243,0.446697,-0.029618,0.365363,0.415654,-0.079151,0.361376,0.502518,-0.068538,0.347956,0.548914,-0.046827,0.27865,0.457364,-0.038564,0.308134,0.427263,-0.072339,0.31744,0.489222,-0.061223,0.3123,0.526733,-0.043519
433,14433,True,0.9972,0.9972,0.284972,0.625186,0.0,0.344936,0.606829,-0.026953,0.408012,0.538201,-0.042022,0.447383,0.474092,-0.058008,0.489964,0.430953,-0.074059,0.390383,0.428333,-0.014799,0.421559,0.34757,-0.040449,0.44772,0.292223,-0.055655,0.467791,0.244424,-0.065647,0.351916,0.417781,-0.017686,0.390588,0.372249,-0.063745,0.386313,0.448169,-0.076028,0.370097,0.494149,-0.07185,0.310673,0.421501,-0.024177,0.342643,0.384114,-0.074316,0.343111,0.470341,-0.066773,0.332779,0.520536,-0.046529,0.264211,0.432885,-0.032062,0.291307,0.395248,-0.06572,0.303073,0.454382,-0.056746,0.299306,0.493875,-0.040504
434,14466,True,0.9975,0.9975,0.276343,0.608968,0.0,0.334529,0.591218,-0.026611,0.396997,0.516122,-0.039249,0.433377,0.448005,-0.052102,0.473198,0.404242,-0.064899,0.373877,0.399917,-0.020493,0.404414,0.310831,-0.04441,0.424554,0.254289,-0.05779,0.439291,0.204001,-0.066811,0.334447,0.392175,-0.021993,0.370631,0.347843,-0.065898,0.369307,0.426326,-0.076151,0.355921,0.480205,-0.072045,0.293162,0.398159,-0.026575,0.322995,0.36255,-0.073195,0.327798,0.445003,-0.065307,0.321005,0.498225,-0.046619,0.246893,0.412158,-0.032772,0.272228,0.371116,-0.065056,0.287401,0.426209,-0.057426,0.287586,0.4699,-0.042973
