frame_index,timestamp_ms,hand_detected,detection_confidence,tracking_confidence,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
630,21000,True,0.9943,0.9943,0.250878,0.707701,-0.0,0.288546,0.702248,-0.027545,0.322553,0.68919,-0.051367,0.34247,0.688509,-0.075029,0.334594,0.688865,-0.097459,0.326043,0.564488,-0.04078,0.330331,0.555595,-0.081061,0.333586,0.590653,-0.105743,0.331178,0.635727,-0.11556,0.284362,0.547176,-0.04212,0.277747,0.629658,-0.087263,0.279688,0.709781,-0.100002,0.280819,0.768334,-0.098077,0.240138,0.557927,-0.04719,0.238021,0.656826,-0.085651,0.247557,0.725712,-0.085663,0.25605,0.773649,-0.074918,0.202127,0.584962,-0.055129,0.203867,0.663921,-0.081452,0.217562,0.721443,-0.080987,0.230045,0.755931,-0.07162
631,21033,True,0.9944,0.9944,0.250067,0.705529,-0.0,0.288379,0.702004,-0.026573,0.32318,0.690082,-0.049632,0.342062,0.689087,-0.072702,0.33344,0.686326,-0.094686,0.326414,0.563963,-0.039784,0.330518,0.556988,-0.079854,0.333505,0.591569,-0.104725,0.331859,0.63556,-0.114745,0.284604,0.546183,-0.041578,0.278019,0.631739,-0.086403,0.280054,0.710857,-0.099902,0.281705,0.769084,-0.098686,0.240119,0.557203,-0.04694,0.238213,0.658127,-0.085764,0.248099,0.727983,-0.086585,0.257332,0.776975,-0.076355,0.201984,0.584799,-0.054998,0.204637,0.666577,-0.08214,0.219164,0.725457,-0.082168,0.23238,0.761092,-0.072993
632,21066,True,0.9939,0.9939,0.249231,0.707086,-0.0,0.28762,0.702468,-0.026451,0.322515,0.689421,-0.049383,0.342767,0.687367,-0.072365,0.334551,0.68482,-0.094231,0.32611,0.566128,-0.03992,0.330699,0.555435,-0.079746,0.333767,0.588848,-0.10437,0.331371,0.633131,-0.114127,0.284628,0.547569,-0.041421,0.27748,0.631544,-0.085881,0.279407,0.709311,-0.098815,0.280718,0.767119,-0.097351,0.240233,0.557551,-0.046522,0.237586,0.657035,-0.084469,0.247024,0.725472,-0.084791,0.255693,0.774368,-0.074454,0.201936,0.583916,-0.054408,0.203499,0.663341,-0.080652,0.217303,0.72088,-0.080475,0.229962,0.756401,-0.071374
633,21100,True,0.9937,0.9937,0.250287,0.706137,-0.0,0.288378,0.69926,-0.024985,0.323299,0.683219,-0.047115,0.343788,0.682052,-0.069587,0.335393,0.68365,-0.091207,0.326008,0.564766,-0.038378,0.332105,0.554874,-0.077287,0.334104,0.587903,-0.101454,0.330021,0.631981,-0.111132,0.284415,0.547426,-0.040415,0.278024,0.629321,-0.08387,0.279791,0.707274,-0.09639,0.280589,0.7663,-0.094971,0.240286,0.55771,-0.04591,0.238427,0.655065,-0.083081,0.247522,0.72406,-0.083167,0.255345,0.773768,-0.07292,0.202487,0.583798,-0.054065,0.204876,0.661384,-0.079536,0.217886,0.719526,-0.07888,0.229227,0.755893,-0.069776
634,21133,True,0.9947,0.9947,0.250304,0.706266,-0.0,0.287915,0.703285,-0.026503,0.322921,0.691489,-0.049263,0.342332,0.687567,-0.071737,0.33378,0.680141,-0.093054,0.327755,0.563518,-0.040754,0.333391,0.556552,-0.080091,0.33435,0.589936,-0.10423,0.330018,0.633003,-0.113823,0.285543,0.545075,-0.042092,0.278791,0.630183,-0.085867,0.280037,0.709568,-0.09859,0.281217,0.767901,-0.097353,0.240735,0.555478,-0.046838,0.238333,0.655179,-0.084763,0.247359,0.724941,-0.084872,0.255717,0.774012,-0.07465,0.20217,0.582318,-0.054218,0.204527,0.661238,-0.080858,0.218326,0.72025,-0.080389,0.230495,0.756165,-0.071144
635,21166,True,0.9944,0.9944,0.250692,0.704614,-0.0,0.288393,0.698664,-0.025779,0.322328,0.684111,-0.048706,0.342967,0.683639,-0.071823,0.33645,0.685169,-0.094024,0.327807,0.563602,-0.039772,0.333215,0.556301,-0.079411,0.333459,0.589704,-0.103951,0.328133,0.633862,-0.113884,0.285776,0.546054,-0.041787,0.279125,0.628525,-0.085829,0.280273,0.706617,-0.098553,0.281063,0.765655,-0.097263,0.241078,0.556678,-0.047291,0.239466,0.654762,-0.08531,0.248637,0.724435,-0.085494,0.256803,0.774633,-0.075217,0.202549,0.583575,-0.055469,0.205461,0.661584,-0.081887,0.218856,0.720184,-0.081377,0.230666,0.75682,-0.07223
636,21200,True,0.9941,0.9941,0.249319,0.707557,-0.0,0.28737,0.70564,-0.028574,0.322377,0.693708,-0.052061,0.342529,0.688971,-0.07514,0.336833,0.680667,-0.096635,0.328404,0.563471,-0.040242,0.332305,0.557817,-0.081134,0.334848,0.592194,-0.105719,0.332737,0.634955,-0.115483,0.285697,0.54503,-0.041492,0.277914,0.629781,-0.087839,0.279001,0.707301,-0.101654,0.280027,0.76123,-0.10019,0.240349,0.555475,-0.046642,0.237649,0.656569,-0.087946,0.248781,0.727578,-0.089061,0.259362,0.774423,-0.078345,0.201704,0.583139,-0.054523,0.204191,0.664563,-0.083916,0.218935,0.724345,-0.084534,0.232524,0.758328,-0.075228
637,21233,True,0.9918,0.9918,0.248997,0.705986,-0.0,0.287958,0.703098,-0.026482,0.3237,0.689897,-0.048755,0.344299,0.68435,-0.071096,0.337213,0.678082,-0.092455,0.328418,0.564132,-0.038006,0.331773,0.559848,-0.076852,0.33477,0.592352,-0.10117,0.333399,0.632932,-0.111196,0.286759,0.546028,-0.039709,0.278579,0.63164,-0.083933,0.279034,0.70993,-0.097574,0.279394,0.766534,-0.096689,0.242216,0.555797,-0.044908,0.237865,0.654697,-0.083452,0.247029,0.725617,-0.084028,0.255629,0.775214,-0.073743,0.203995,0.581811,-0.052818,0.203712,0.659815,-0.079533,0.216497,0.718597,-0.079236,0.228627,0.754043,-0.07004
638,21266,True,0.994,0.994,0.249369,0.707407,-0.0,0.288797,0.70256,-0.0247,0.324016,0.688112,-0.045758,0.344208,0.684656,-0.067188,0.337023,0.680191,-0.08724,0.327657,0.564966,-0.035746,0.332709,0.556998,-0.074651,0.335788,0.592351,-0.098314,0.333376,0.635936,-0.107664,0.285913,0.546653,-0.038272,0.277742,0.631252,-0.082434,0.278778,0.710474,-0.095466,0.279563,0.766293,-0.093823,0.241149,0.556907,-0.044384,0.238155,0.658297,-0.083124,0.248892,0.728375,-0.083701,0.258822,0.775093,-0.073192,0.202733,0.584078,-0.053015,0.204595,0.666016,-0.079837,0.219197,0.7246,-0.079555,0.232807,0.757894,-0.070196
639,21300,True,0.9924,0.9924,0.248566,0.709063,-0.0,0.288024,0.703474,-0.025569,0.323624,0.687608,-0.046875,0.344865,0.684102,-0.06845,0.338049,0.681603,-0.088797,0.328141,0.564531,-0.035103,0.332512,0.559522,-0.073636,0.335988,0.594385,-0.097497,0.335224,0.637043,-0.107204,0.286379,0.54672,-0.037183,0.278323,0.632312,-0.081244,0.279265,0.710457,-0.09474,0.280258,0.76546,-0.093484,0.241512,0.557065,-0.042929,0.238286,0.657972,-0.081884,0.248098,0.728429,-0.083001,0.257726,0.77555,-0.072704,0.203057,0.583989,-0.051261,0.204406,0.664184,-0.078435,0.21848,0.723203,-0.078491,0.231943,0.757405,-0.069251
640,21333,True,0.9912,0.9912,0.250993,0.706204,-0.0,0.290438,0.700206,-0.023766,0.326383,0.68374,-0.044187,0.346943,0.681646,-0.06525,0.337572,0.679512,-0.084946,0.328598,0.56269,-0.034198,0.333163,0.556784,-0.073192,0.334952,0.595463,-0.096818,0.332041,0.640419,-0.106093,0.286754,0.545428,-0.037077,0.27805,0.631558,-0.081084,0.279545,0.71077,-0.09397,0.280825,0.764995,-0.092263,0.241949,0.556568,-0.043563,0.23865,0.659883,-0.082164,0.249368,0.730278,-0.082394,0.259598,0.775437,-0.071564,0.203882,0.584277,-0.052496,0.20541,0.66692,-0.078734,0.220423,0.725537,-0.077832,0.234661,0.757942,-0.068065
641,21366,True,0.9927,0.9927,0.251069,0.706933,-0.0,0.289753,0.701153,-0.025835,0.324811,0.685126,-0.047598,0.345319,0.682996,-0.06973,0.337162,0.68096,-0.090461,0.329508,0.562748,-0.036503,0.3332,0.558961,-0.075772,0.336399,0.596115,-0.099579,0.335391,0.639806,-0.109087,0.287236,0.546057,-0.038702,0.279219,0.63514,-0.083271,0.281266,0.711759,-0.096747,0.282721,0.763763,-0.095556,0.242076,0.557437,-0.044589,0.238972,0.66011,-0.084034,0.250186,0.730311,-0.084697,0.260655,0.775801,-0.074086,0.203761,0.585174,-0.053102,0.206056,0.667177,-0.080703,0.221118,0.726056,-0.080567,0.235038,0.759169,-0.071087
642,21400,True,0.9927,0.9927,0.248203,0.709476,-0.0,0.287052,0.703549,-0.024975,0.321399,0.687372,-0.046493,0.342275,0.682722,-0.068422,0.340736,0.677929,-0.088994,0.330306,0.56233,-0.033729,0.335057,0.560889,-0.072753,0.336422,0.595538,-0.096974,0.333525,0.636821,-0.106998,0.288401,0.544482,-0.036399,0.281258,0.631515,-0.080721,0.281123,0.710874,-0.094421,0.281424,0.76544,-0.093231,0.24323,0.555541,-0.042749,0.240987,0.657502,-0.082374,0.250373,0.729334,-0.082824,0.259489,0.775842,-0.071944,0.204187,0.583586,-0.051577,0.207242,0.664698,-0.079131,0.221475,0.724463,-0.078345,0.234669,0.757757,-0.068315
643,21433,True,0.9935,0.9935,0.251858,0.706742,-0.0,0.290741,0.700789,-0.023975,0.326442,0.685784,-0.045317,0.347385,0.680679,-0.067204,0.340719,0.678504,-0.087963,0.331802,0.561719,-0.034346,0.335743,0.562161,-0.073355,0.335793,0.593375,-0.097485,0.331775,0.629923,-0.108106,0.288906,0.542826,-0.038104,0.280332,0.63218,-0.082228,0.280156,0.709782,-0.095369,0.279958,0.762429,-0.094358,0.243241,0.554265,-0.045415,0.240597,0.659789,-0.08516,0.25062,0.729805,-0.085103,0.259862,0.774635,-0.074305,0.204824,0.583706,-0.055212,0.208148,0.668118,-0.083214,0.222484,0.726764,-0.082664,0.235708,0.759207,-0.073161
644,21466,True,0.9942,0.9942,0.252022,0.707067,-0.0,0.291706,0.701014,-0.023045,0.327228,0.68646,-0.043706,0.346936,0.681016,-0.064967,0.337825,0.673485,-0.084884,0.330708,0.561428,-0.034933,0.33711,0.55672,-0.074043,0.337471,0.593274,-0.098204,0.332075,0.636327,-0.108059,0.287883,0.543864,-0.038433,0.280729,0.628903,-0.082207,0.28185,0.707231,-0.095914,0.282153,0.763183,-0.095165,0.242514,0.555666,-0.045281,0.240528,0.65958,-0.083859,0.252287,0.729578,-0.084494,0.262404,0.776658,-0.074263,0.204292,0.584824,-0.054492,0.208585,0.66797,-0.081259,0.224267,0.726376,-0.080712,0.237922,0.760026,-0.07132
645,21500,True,0.9939,0.9939,0.249604,0.70871,-0.0,0.290332,0.702004,-0.023105,0.326685,0.686907,-0.043869,0.346902,0.680848,-0.065214,0.340707,0.67228,-0.085486,0.331059,0.560515,-0.033795,0.33667,0.559996,-0.07203,0.337691,0.589887,-0.096169,0.333491,0.626479,-0.10661,0.288872,0.541691,-0.037279,0.281825,0.629533,-0.080289,0.28265,0.707497,-0.094062,0.283457,0.763211,-0.093659,0.243695,0.552909,-0.044058,0.241147,0.657953,-0.082011,0.251369,0.727407,-0.082382,0.260835,0.773596,-0.072243,0.20519,0.581563,-0.053277,0.208713,0.665635,-0.079634,0.224178,0.723202,-0.078951,0.238316,0.755659,-0.069593
646,21533,True,0.9941,0.9941,0.253011,0.708912,-0.0,0.29207,0.704266,-0.024122,0.327063,0.691759,-0.045805,0.347138,0.682907,-0.06773,0.34151,0.669574,-0.088145,0.333166,0.560294,-0.036933,0.338494,0.559396,-0.076858,0.338637,0.593229,-0.101424,0.334051,0.632462,-0.111779,0.290488,0.541422,-0.040429,0.281098,0.627962,-0.08526,0.281658,0.707094,-0.099339,0.282676,0.763751,-0.098942,0.245319,0.552694,-0.047294,0.240462,0.656911,-0.086873,0.252431,0.727909,-0.087356,0.263615,0.776227,-0.077148,0.207404,0.582036,-0.056607,0.209141,0.664297,-0.083873,0.223422,0.723174,-0.083288,0.236973,0.757388,-0.073994
647,21566,True,0.9935,0.9935,0.254651,0.703914,-0.0,0.293661,0.699507,-0.024558,0.3286,0.686559,-0.0462,0.348211,0.681273,-0.06803,0.340279,0.674224,-0.088404,0.333703,0.560247,-0.03683,0.340772,0.559369,-0.076203,0.340842,0.592479,-0.100211,0.334479,0.632078,-0.110091,0.290987,0.542002,-0.040046,0.281524,0.624758,-0.084912,0.282968,0.703854,-0.098637,0.283745,0.761396,-0.097537,0.245683,0.552875,-0.046621,0.240777,0.656026,-0.085974,0.252793,0.726895,-0.086089,0.26337,0.774409,-0.075195,0.207452,0.581094,-0.055688,0.209567,0.662397,-0.082414,0.225019,0.720775,-0.081286,0.238992,0.754163,-0.071504
648,21600,True,0.9941,0.9941,0.255324,0.702235,-0.0,0.294219,0.6951,-0.024936,0.328043,0.680976,-0.047203,0.347376,0.679253,-0.069679,0.3408,0.681241,-0.090855,0.330034,0.557665,-0.037253,0.338546,0.551893,-0.075983,0.342309,0.590033,-0.099271,0.339375,0.637166,-0.108349,0.288198,0.541805,-0.040093,0.28243,0.622292,-0.08489,0.284605,0.70438,-0.098014,0.285402,0.766471,-0.095964,0.244296,0.554437,-0.046372,0.24338,0.65505,-0.085467,0.254505,0.725326,-0.086662,0.263703,0.775402,-0.076285,0.207159,0.583783,-0.055134,0.211623,0.665582,-0.081599,0.226169,0.724069,-0.081398,0.238652,0.759805,-0.072256
649,21633,True,0.9939,0.9939,0.254721,0.702626,-0.0,0.290841,0.69896,-0.029625,0.323736,0.686499,-0.054429,0.343939,0.684005,-0.078627,0.342438,0.682689,-0.101274,0.332094,0.557322,-0.040565,0.340491,0.554248,-0.081989,0.344496,0.589079,-0.106974,0.342732,0.632135,-0.117073,0.289849,0.539768,-0.041979,0.284223,0.618305,-0.090304,0.285478,0.70127,-0.105038,0.286289,0.76331,-0.103236,0.245381,0.551872,-0.047294,0.244593,0.65236,-0.090601,0.254269,0.725784,-0.092485,0.26327,0.777125,-0.081235,0.207809,0.581438,-0.055323,0.212411,0.661149,-0.085425,0.226874,0.721554,-0.086075,0.239441,0.758113,-0.076507
650,21666,True,0.9934,0.9934,0.25462,0.700305,-0.0,0.2895,0.697648,-0.029159,0.321828,0.685989,-0.053715,0.342653,0.684561,-0.077714,0.342761,0.682397,-0.099813,0.33231,0.557616,-0.040332,0.342253,0.554596,-0.081849,0.345604,0.590373,-0.10612,0.341675,0.63437,-0.115546,0.290073,0.539559,-0.042035,0.283612,0.618215,-0.091033,0.284582,0.701284,-0.10534,0.284526,0.763464,-0.102933,0.245349,0.550936,-0.047712,0.24346,0.652333,-0.091521,0.254495,0.725432,-0.092954,0.264063,0.77587,-0.081164,0.207788,0.579958,-0.056035,0.211861,0.660394,-0.086065,0.226059,0.720445,-0.086368,0.238314,0.755731,-0.076478
651,21700,True,0.9945,0.9945,0.255528,0.693171,-0.0,0.290804,0.690442,-0.02732,0.32371,0.678131,-0.051021,0.344343,0.678581,-0.074761,0.343244,0.683694,-0.097242,0.330655,0.555438,-0.039199,0.339942,0.554648,-0.078882,0.343959,0.589099,-0.102218,0.342266,0.630509,-0.111809,0.288704,0.538784,-0.042144,0.283475,0.623244,-0.089777,0.285393,0.705642,-0.103897,0.285814,0.766052,-0.1023,0.244095,0.551481,-0.048694,0.243988,0.652537,-0.091964,0.255012,0.726427,-0.093644,0.264001,0.777198,-0.082723,0.20667,0.581879,-0.057696,0.211861,0.661913,-0.088008,0.226681,0.723133,-0.088387,0.238781,0.760237,-0.078993
652,21733,True,0.994,0.994,0.252981,0.702946,-0.0,0.287559,0.699585,-0.027924,0.320752,0.686852,-0.051267,0.340784,0.681816,-0.074544,0.340572,0.677308,-0.096235,0.330257,0.559236,-0.038764,0.338875,0.552166,-0.079381,0.344239,0.58641,-0.103096,0.344785,0.629224,-0.112406,0.28857,0.540747,-0.040973,0.283238,0.622157,-0.089331,0.283843,0.704771,-0.10358,0.284392,0.76387,-0.101499,0.243834,0.552016,-0.046998,0.24361,0.651421,-0.091497,0.253389,0.726869,-0.093036,0.262521,0.778136,-0.081342,0.205907,0.581431,-0.055454,0.210629,0.661145,-0.087037,0.225964,0.723397,-0.087668,0.238958,0.760709,-0.077696
653,21766,True,0.9941,0.9941,0.25296,0.698944,-0.0,0.287141,0.693371,-0.027316,0.319437,0.679194,-0.050949,0.339702,0.677957,-0.074705,0.34068,0.682585,-0.097136,0.327777,0.557896,-0.03948,0.334832,0.554842,-0.080776,0.339175,0.591061,-0.104924,0.339586,0.632821,-0.114761,0.285456,0.540614,-0.042504,0.279975,0.623645,-0.091198,0.282154,0.705785,-0.105378,0.283445,0.764262,-0.103553,0.240488,0.553305,-0.049318,0.241385,0.653585,-0.093886,0.253077,0.728199,-0.095585,0.263329,0.778697,-0.084288,0.202823,0.583943,-0.058548,0.209424,0.66459,-0.089548,0.224647,0.725504,-0.090118,0.237263,0.761794,-0.080572
654,21800,True,0.9931,0.9931,0.250235,0.705795,-0.0,0.283962,0.701795,-0.027336,0.316163,0.689662,-0.050693,0.335546,0.685745,-0.074136,0.33827,0.68223,-0.095971,0.326649,0.561897,-0.036376,0.334889,0.555285,-0.077516,0.340575,0.591571,-0.101712,0.341165,0.634764,-0.111146,0.285202,0.543935,-0.038833,0.279866,0.619945,-0.087152,0.280664,0.703788,-0.101538,0.28141,0.763501,-0.099269,0.240675,0.555154,-0.04524,0.239808,0.652675,-0.089985,0.249761,0.728651,-0.091458,0.259123,0.779722,-0.079357,0.202934,0.583766,-0.053992,0.206919,0.661891,-0.084866,0.221403,0.724117,-0.084717,0.233507,0.760825,-0.074155
655,21833,True,0.9918,0.9918,0.251417,0.703181,-0.0,0.284342,0.697259,-0.029339,0.314612,0.682958,-0.054446,0.333693,0.682546,-0.079228,0.338311,0.688717,-0.102535,0.325122,0.562719,-0.040819,0.332709,0.555494,-0.08423,0.337831,0.59202,-0.110009,0.337145,0.635957,-0.120523,0.283108,0.545076,-0.042909,0.277312,0.618358,-0.094032,0.279175,0.703153,-0.108686,0.279971,0.764871,-0.105985,0.238113,0.556173,-0.049198,0.237124,0.653507,-0.09546,0.249327,0.728295,-0.09713,0.260033,0.778381,-0.084827,0.200291,0.584908,-0.058041,0.20498,0.663621,-0.089389,0.220035,0.724318,-0.089572,0.232401,0.7591,-0.079407
656,21866,True,0.9952,0.9952,0.249525,0.703952,-0.0,0.283444,0.697239,-0.028454,0.313903,0.68409,-0.053325,0.332253,0.683405,-0.078274,0.333866,0.687915,-0.101953,0.322106,0.562256,-0.040083,0.329532,0.556567,-0.082833,0.333999,0.593907,-0.108697,0.333761,0.637637,-0.119404,0.280829,0.546654,-0.042598,0.27413,0.622875,-0.092025,0.277056,0.703846,-0.107219,0.279611,0.763908,-0.105879,0.23661,0.559216,-0.049162,0.234962,0.656599,-0.094223,0.247546,0.72981,-0.096462,0.258781,0.781115,-0.085209,0.199872,0.589056,-0.058277,0.2043,0.666441,-0.089247,0.219599,0.726347,-0.089683,0.232368,0.763747,-0.079914
657,21900,True,0.9964,0.9964,0.250714,0.70529,-0.0,0.284645,0.698229,-0.0276,0.315643,0.68493,-0.05213,0.333241,0.684349,-0.076545,0.332176,0.687573,-0.099622,0.321929,0.562882,-0.041282,0.329368,0.556408,-0.084607,0.333263,0.595581,-0.11053,0.331316,0.641042,-0.12106,0.279642,0.547318,-0.044084,0.272846,0.620536,-0.093568,0.275306,0.70287,-0.107861,0.276493,0.764235,-0.105843,0.234757,0.560613,-0.050889,0.234406,0.658239,-0.095483,0.246887,0.731701,-0.096848,0.257414,0.782127,-0.085203,0.197648,0.591662,-0.060166,0.203057,0.670965,-0.090204,0.218707,0.730327,-0.090086,0.231586,0.765569,-0.080235
658,21933,True,0.9964,0.9964,0.25039,0.702734,-0.0,0.283705,0.696576,-0.025174,0.316097,0.682395,-0.047615,0.333345,0.681808,-0.070462,0.329743,0.688657,-0.092461,0.319338,0.561821,-0.038256,0.325895,0.557276,-0.077211,0.328726,0.595258,-0.100546,0.3278,0.64045,-0.109917,0.27745,0.546583,-0.041172,0.270726,0.629895,-0.085965,0.273512,0.708182,-0.099467,0.276245,0.76604,-0.098407,0.232849,0.560516,-0.047502,0.231929,0.660873,-0.088063,0.244521,0.731682,-0.089668,0.255933,0.781871,-0.079483,0.195744,0.590983,-0.056183,0.201109,0.67053,-0.083849,0.216885,0.728621,-0.083813,0.230263,0.764436,-0.074703
659,21966,True,0.9962,0.9962,0.247433,0.705491,-0.0,0.281258,0.699615,-0.025741,0.314338,0.684943,-0.048389,0.33222,0.683817,-0.071198,0.329322,0.689374,-0.093023,0.319805,0.562565,-0.038985,0.326019,0.559345,-0.078645,0.327075,0.596529,-0.102094,0.324598,0.641354,-0.11126,0.277403,0.547644,-0.041545,0.269331,0.628293,-0.087061,0.271646,0.707812,-0.100473,0.274269,0.76756,-0.098936,0.232478,0.561486,-0.047537,0.231357,0.660376,-0.089349,0.244059,0.732604,-0.090955,0.255277,0.784357,-0.080192,0.194794,0.591743,-0.055796,0.200419,0.66985,-0.084663,0.216542,0.729675,-0.084588,0.229824,0.766959,-0.074973
660,22000,True,0.9918,0.9918,0.244356,0.713686,-0.0,0.278824,0.708603,-0.026631,0.313707,0.691468,-0.048552,0.333128,0.684067,-0.070488,0.328503,0.680131,-0.091054,0.320687,0.566428,-0.035586,0.325718,0.564765,-0.073666,0.327565,0.59878,-0.097398,0.326881,0.639847,-0.107008,0.27925,0.54812,-0.036658,0.273227,0.638788,-0.081365,0.273595,0.716509,-0.095336,0.274358,0.772702,-0.094361,0.234449,0.557874,-0.041361,0.232358,0.656008,-0.080273,0.241608,0.726265,-0.080951,0.250482,0.775568,-0.070246,0.195593,0.583722,-0.048745,0.198481,0.657115,-0.075484,0.210996,0.714604,-0.075086,0.222425,0.750011,-0.065395
661,22033,True,0.9877,0.9877,0.244821,0.714502,-0.0,0.279395,0.706295,-0.025148,0.3132,0.684282,-0.045745,0.333533,0.676901,-0.06681,0.331057,0.677352,-0.086547,0.321285,0.568677,-0.032445,0.327635,0.565372,-0.07013,0.32957,0.599781,-0.092575,0.328158,0.643231,-0.101145,0.279169,0.549938,-0.034084,0.271464,0.636462,-0.078879,0.272975,0.716595,-0.091458,0.274864,0.774965,-0.089104,0.234178,0.559068,-0.039569,0.231051,0.655669,-0.078901,0.239506,0.726875,-0.078688,0.247879,0.775885,-0.067157,0.194871,0.583992,-0.047599,0.197074,0.657498,-0.074406,0.209788,0.71566,-0.07371,0.221686,0.749936,-0.063898
662,22066,True,0.9858,0.9858,0.244581,0.719903,-0.0,0.278339,0.711979,-0.027592,0.312776,0.690604,-0.050071,0.333741,0.679712,-0.072466,0.330229,0.67838,-0.093055,0.322421,0.568635,-0.035034,0.327303,0.56553,-0.074792,0.328777,0.59998,-0.097845,0.326903,0.643046,-0.106754,0.279239,0.548476,-0.036385,0.271516,0.633319,-0.083037,0.272265,0.714569,-0.095518,0.273764,0.772228,-0.092802,0.23371,0.557823,-0.042004,0.231777,0.656111,-0.083084,0.240797,0.726859,-0.08273,0.249752,0.773827,-0.070989,0.19418,0.58411,-0.05039,0.197289,0.660976,-0.07833,0.210618,0.71834,-0.078241,0.223248,0.749973,-0.06887
663,22100,True,0.9877,0.9877,0.243922,0.728981,-0.0,0.277009,0.719225,-0.026412,0.311466,0.69647,-0.047909,0.332899,0.683628,-0.069323,0.335502,0.676249,-0.088649,0.322781,0.569961,-0.03263,0.325741,0.566692,-0.072835,0.327955,0.599744,-0.095513,0.327589,0.64089,-0.103982,0.279599,0.549138,-0.034242,0.272756,0.628891,-0.080597,0.27361,0.711985,-0.092231,0.276271,0.768241,-0.08845,0.233997,0.557897,-0.040231,0.232655,0.657144,-0.083093,0.240937,0.732283,-0.082259,0.249655,0.779121,-0.06938,0.193792,0.584066,-0.048667,0.197096,0.663715,-0.078013,0.210809,0.725775,-0.077482,0.223674,0.75819,-0.06719
664,22133,True,0.9904,0.9904,0.248448,0.719562,-0.0,0.283552,0.71069,-0.026727,0.319714,0.692119,-0.050106,0.340782,0.682337,-0.073676,0.337501,0.678476,-0.096599,0.324766,0.564561,-0.037294,0.326838,0.563446,-0.076579,0.327017,0.587754,-0.100816,0.32629,0.622234,-0.111496,0.281051,0.545751,-0.039347,0.275756,0.631438,-0.084968,0.277845,0.707351,-0.098439,0.282154,0.76122,-0.097305,0.234831,0.55553,-0.04504,0.235235,0.653407,-0.086583,0.245143,0.725787,-0.086966,0.254884,0.775981,-0.0762,0.195155,0.582825,-0.053337,0.199271,0.66102,-0.084223,0.213845,0.722687,-0.085329,0.227469,0.759542,-0.076533
665,22166,True,0.9885,0.9885,0.248273,0.720801,-0.0,0.284407,0.711512,-0.022212,0.320506,0.690797,-0.041894,0.340526,0.679134,-0.062582,0.340955,0.672474,-0.082875,0.325563,0.566571,-0.031938,0.330464,0.560183,-0.068187,0.334737,0.584247,-0.091538,0.337582,0.619498,-0.101814,0.283632,0.544979,-0.034852,0.277127,0.630843,-0.077425,0.280225,0.705657,-0.090836,0.28466,0.762647,-0.090215,0.238291,0.553054,-0.040942,0.235081,0.649368,-0.07967,0.245273,0.721744,-0.080758,0.255571,0.775472,-0.070975,0.199134,0.578271,-0.049317,0.199466,0.655273,-0.078028,0.212938,0.716992,-0.07907,0.22608,0.756941,-0.070585
666,22200,True,0.994,0.994,0.25447,0.712269,-0.0,0.29123,0.701348,-0.021919,0.32751,0.681718,-0.042437,0.348229,0.672994,-0.063968,0.342821,0.674238,-0.085519,0.327154,0.557229,-0.033732,0.33454,0.560508,-0.070057,0.339878,0.589638,-0.093599,0.342749,0.627215,-0.104163,0.284373,0.54128,-0.037365,0.283187,0.626192,-0.079168,0.288467,0.700164,-0.092828,0.293473,0.757485,-0.093071,0.23871,0.552879,-0.043895,0.23986,0.64608,-0.08199,0.252575,0.718489,-0.083861,0.263676,0.773633,-0.075118,0.200057,0.581061,-0.052606,0.20432,0.655929,-0.080936,0.219137,0.717372,-0.082415,0.231716,0.758921,-0.074768
667,22233,True,0.99,0.99,0.256085,0.714805,-0.0,0.290172,0.708581,-0.026991,0.324744,0.688523,-0.049279,0.345474,0.674688,-0.071643,0.350469,0.665385,-0.093568,0.330406,0.558546,-0.036722,0.336285,0.55358,-0.074711,0.344274,0.580638,-0.099984,0.350618,0.617674,-0.111295,0.288583,0.541007,-0.037617,0.288055,0.61931,-0.081888,0.292735,0.692899,-0.096967,0.296909,0.749466,-0.097388,0.243986,0.551087,-0.041909,0.243035,0.634772,-0.08243,0.253105,0.707993,-0.084115,0.262483,0.764133,-0.074265,0.205294,0.577413,-0.04873,0.207176,0.640893,-0.079191,0.219743,0.702012,-0.080327,0.230445,0.74475,-0.071508
